POSITION	GENE_FAMILY	ORIENTATION	GENE_ID
128	4384	+	1
129	569	+	93
130	569	+	95
131	142	+	77
132	141	-	111
133	1636	-	10
134	2129	-	5
135	2139	+	5
136	1114	-	45
137	619	+	97
138	2894	+	23
139	730	+	51
140	3169	+	3
141	747	-	84
142	13	+	67
143	28	-	71
144	1706	-	31
145	692	-	199
146	5017	+	1
147	2472	+	42
148	2048	+	31
149	3138	-	3
150	693	+	93
151	1516	-	51
152	875	-	67
153	587	+	81
154	45	+	68
155	45	+	69
156	588	+	75
157	3	-	43
158	5947	-	1
159	6	-	116
160	984	+	73
161	31	-	91
162	582	+	43
163	3434	+	12
164	302	+	53
165	160	-	69
166	1220	-	41
167	4724	+	1
168	4160	+	1
169	1350	-	21
170	285	-	71
171	300	-	75
172	1708	+	33
173	169	-	85
174	146	-	96
175	150	-	79
176	4686	-	1
177	147	+	79
178	147	+	81
179	1195	-	69
180	157	-	109
181	546	+	61
182	173	+	73
183	360	+	107
184	359	+	89
185	5785	-	1
186	359	+	91
187	1766	+	21
188	3395	-	10
189	3395	-	11
190	3934	-	1
191	175	+	155
192	696	+	64
193	4871	-	1
194	436	+	51
195	2130	+	11
196	3099	-	3
197	986	+	110
198	1209	-	59
199	3127	+	3
200	175	+	157
201	101	+	117
202	2553	+	7
203	4544	-	1
204	4512	+	1
205	33	-	79
206	196	+	93
207	5799	-	1
208	195	+	59
209	1559	+	23
210	1710	+	21
211	129	-	51
212	171	+	113
213	1440	-	19
214	855	+	25
215	176	-	111
216	357	-	65
217	4611	-	1
218	2368	+	5
219	333	+	105
220	118	-	67
221	1364	+	33
222	1005	-	57
223	3751	-	1
224	131	-	74
225	661	+	97
226	661	-	99
227	111	-	107
228	2773	-	16
229	405	+	75
230	5430	-	1
231	1544	+	18
232	4303	-	2
233	4303	-	3
234	3252	-	3
235	819	+	63
236	1055	+	73
237	954	-	61
238	156	-	66
239	113	+	77
240	73	-	47
241	4090	-	1
242	417	-	153
243	1714	-	22
244	214	+	65
245	197	-	176
246	2276	-	7
247	515	+	33
248	519	-	29
249	3084	-	3
250	4346	-	1
251	126	+	69
252	610	-	105
253	132	-	125
254	2432	+	7
255	131	-	49
256	3884	-	1
257	1761	+	21
258	456	+	63
259	3006	+	5
260	1245	-	39
261	1517	-	19
262	1400	-	73
263	5786	+	1
264	2756	-	7
265	531	-	109
266	1400	-	75
267	1400	-	77
268	253	-	79
269	335	+	143
270	253	-	81
271	164	-	63
272	4107	-	1
273	2243	-	5
274	569	+	97
275	1433	+	23
276	93	-	75
277	2766	-	29
278	94	+	43
279	1458	-	39
280	1201	+	41
281	686	+	127
282	2235	+	11
283	117	+	77
284	1458	-	57
285	4525	-	1
286	1458	-	56
287	132	+	123
288	133	-	79
289	254	+	49
290	1312	-	21
291	851	-	129
292	1179	-	69
293	468	-	144
294	468	-	145
295	70	-	95
296	1157	-	89
297	2394	-	5
298	72	-	94
299	72	-	95
300	583	+	124
301	583	+	125
302	925	+	125
303	124	-	73
304	174	-	63
305	209	-	53
306	808	+	119
307	649	-	83
308	649	-	82
309	5883	+	1
310	631	-	95
311	208	-	79
312	35	-	93
313	4124	+	1
314	801	-	85
315	810	+	83
316	1474	+	78
317	177	+	73
318	178	-	166
319	178	-	91
320	145	-	133
321	230	+	47
322	2377	-	5
323	231	-	65
324	2679	+	13
325	11	+	83
326	759	+	139
327	5912	+	1
328	244	-	67
329	1900	+	11
330	327	-	59
331	643	-	122
332	821	-	57
333	612	+	73
334	320	-	149
335	318	-	75
336	95	+	107
337	2811	-	18
338	2811	-	19
339	2811	-	14
340	1211	+	49
341	1171	-	59
342	2444	-	7
343	154	-	69
344	197	-	99
345	5222	+	1
346	669	+	136
347	1396	-	31
348	251	-	85
349	251	-	84
350	249	+	103
351	1718	+	23
352	721	+	105
353	947	+	63
354	391	+	119
355	3183	+	3
356	4867	-	1
357	36	+	43
358	354	+	73
359	727	+	119
360	727	+	121
361	2254	-	5
362	727	+	123
363	727	+	125
364	408	+	119
365	2651	-	8
366	1770	+	19
367	1737	+	23
368	5755	+	1
369	1737	+	25
370	1193	+	55
371	1193	+	57
372	384	-	43
373	383	-	55
374	1150	-	109
375	781	-	77
376	2211	-	5
377	1150	-	79
378	1491	+	25
379	4896	+	2
380	4896	+	3
381	685	-	45
382	827	+	67
383	827	+	69
384	718	+	75
385	2677	-	5
386	1471	+	27
387	1028	-	97
388	69	-	105
389	610	-	103
390	320	+	147
391	321	-	97
392	183	-	21
393	368	+	85
394	370	+	75
395	203	-	131
396	199	-	75
397	2014	-	30
398	193	+	107
399	2684	-	9
400	2684	-	8
401	264	-	63
402	4507	-	2
403	690	-	61
404	102	+	110
405	206	+	153
406	728	-	39
407	381	-	37
408	5002	-	1
409	2919	-	3
410	2526	+	5
411	3930	+	1
412	3987	-	1
413	2213	-	5
414	136	+	73
415	518	+	81
416	97	-	59
417	1975	-	16
418	488	-	71
419	317	-	79
420	89	+	73
421	3700	+	1
422	410	-	69
423	46	-	109
424	243	+	116
425	355	+	153
426	355	+	105
427	775	+	71
428	275	-	77
429	778	+	77
430	355	+	101
431	2831	-	3
432	1281	-	48
433	153	-	65
434	362	-	85
435	366	-	69
436	350	+	55
437	349	+	71
438	1934	-	5
439	367	-	79
440	713	-	29
441	5277	+	1
442	711	-	69
443	710	+	39
444	709	+	74
445	1511	+	21
446	1816	-	57
447	6125	+	1
448	378	-	69
449	1020	+	15
450	1272	-	57
451	616	+	89
452	1488	+	7
453	839	-	81
454	838	-	63
455	831	+	59
456	493	-	109
457	832	+	121
458	3618	+	1
459	4564	+	1
460	60	+	51
461	409	-	102
462	409	-	103
463	2579	-	5
464	2671	+	7
465	311	+	86
466	309	+	115
467	387	+	35
468	4975	-	1
469	976	-	39
470	932	+	149
471	1300	+	61
472	917	+	33
473	410	-	65
474	410	-	67
475	3411	-	3
476	418	-	61
477	282	+	53
478	325	+	77
479	162	+	115
480	325	+	79
481	2585	+	27
482	203	-	136
483	2272	-	5
484	184	-	123
485	934	+	59
486	231	-	67
487	386	-	85
488	5337	+	1
489	200	+	81
490	787	+	131
491	872	-	80
492	940	-	55
493	1224	-	55
494	348	+	54
495	224	+	117
496	2840	-	3
497	4605	+	1
498	1524	-	36
499	1628	-	7
500	190	+	79
501	473	+	132
502	474	-	29
503	294	+	67
504	293	+	35
505	292	-	81
506	2688	-	14
507	303	-	89
508	278	+	77
509	1867	+	19
510	1018	-	73
511	799	-	101
512	1139	+	59
513	301	+	79
514	348	-	55
515	2156	-	27
516	377	-	73
517	372	-	69
518	412	+	41
519	516	-	33
520	2434	-	11
521	824	-	64
522	1830	+	29
523	824	-	65
524	233	-	96
525	421	+	89
526	421	-	91
527	1030	-	71
528	1367	+	20
529	1495	+	34
530	401	+	81
531	401	+	83
532	402	+	85
533	2266	+	5
534	403	+	77
535	5695	-	1
536	596	+	86
537	1572	-	43
538	1572	-	45
539	2118	-	5
540	1957	+	19
541	1957	+	64
542	1957	+	65
543	1456	+	35
544	598	-	71
545	239	-	39
546	1305	+	41
547	309	+	119
548	306	-	57
549	1697	-	23
550	857	+	53
551	1645	+	21
552	304	+	71
553	338	+	65
554	1768	+	43
555	1017	+	120
556	3857	+	1
557	438	-	71
558	3065	+	3
559	3034	-	3
560	790	-	77
561	788	-	86
562	788	-	87
563	434	-	47
564	1373	-	9
565	1373	-	11
566	2404	-	5
567	433	-	106
568	215	+	107
569	215	+	106
570	3837	-	1
571	1691	-	24
572	625	+	107
573	2965	+	3
574	626	-	81
575	416	-	93
576	437	+	73
577	469	-	99
578	449	+	65
579	1006	-	75
580	1555	+	13
581	2140	-	5
582	453	+	59
583	2730	-	5
584	1691	-	25
585	909	-	73
586	2473	-	24
587	1787	+	18
588	5741	+	1
589	3058	-	3
590	942	+	101
591	2534	-	7
592	4916	-	1
593	984	-	104
594	5663	+	1
595	442	+	106
596	897	+	71
597	994	+	61
598	3350	+	3
599	963	+	117
600	4689	-	1
601	962	-	55
602	763	-	109
603	84	+	77
604	791	-	73
605	26	-	143
606	22	-	67
607	1767	-	41
608	470	-	63
609	1969	+	5
610	703	-	75
611	559	+	126
612	559	+	85
613	558	+	63
614	557	-	59
615	1706	-	33
616	692	-	198
617	52	+	61
618	554	-	63
619	484	+	83
620	483	+	63
621	4429	+	1
622	478	-	105
623	1123	+	47
624	4364	+	1
625	1288	+	49
626	479	-	75
627	2639	-	5
628	538	-	67
629	535	-	77
630	2296	-	13
631	193	-	109
632	179	-	69
633	830	-	79
634	1014	+	199
635	1014	+	276
636	1014	+	345
637	1014	+	284
638	180	-	75
639	360	-	176
640	3151	-	4
641	3151	-	5
642	4462	-	1
643	683	-	83
644	687	+	57
645	589	-	73
646	2515	+	5
647	422	-	70
648	422	-	71
649	423	+	71
650	537	-	77
651	471	+	81
652	1808	-	9
653	1854	-	5
654	481	-	81
655	1729	-	23
656	497	+	53
657	495	+	83
658	1548	+	22
659	5086	-	1
660	492	-	78
661	492	-	79
662	491	+	49
663	490	-	47
664	2195	+	15
665	498	+	69
666	651	-	89
667	2098	-	5
668	445	+	85
669	566	+	77
670	565	+	95
671	6160	+	1
672	5996	-	1
673	1295	-	47
674	467	-	45
675	466	+	59
676	463	+	85
677	4191	+	1
678	556	-	101
679	5965	+	1
680	86	+	65
681	937	-	79
682	2532	-	5
683	938	-	37
684	939	-	19
685	316	+	62
686	2185	-	5
687	1093	+	59
688	342	-	59
689	959	+	79
690	4046	-	2
691	4046	-	3
692	56	-	81
693	400	-	77
694	2997	+	3
695	161	-	83
696	844	+	75
697	845	+	67
698	374	-	71
699	2611	-	5
700	664	-	147
701	4876	-	1
702	2949	+	3
703	5392	-	1
704	376	-	91
705	1328	-	7
706	2564	-	5
707	2797	-	5
708	548	-	37
709	3440	-	3
710	539	+	83
711	535	-	79
712	1012	-	133
713	1039	+	65
714	852	-	75
715	514	-	71
716	3974	+	2
717	3974	+	3
718	6034	-	1
719	363	+	125
720	270	+	79
721	269	+	71
722	182	-	77
723	4129	-	1
724	638	+	45
725	2241	-	5
726	989	+	65
727	319	+	41
728	3397	-	3
729	543	+	75
730	562	+	85
731	561	+	79
732	753	+	41
733	752	-	19
734	1217	+	39
735	523	+	51
736	524	-	75
737	5898	-	1
738	1818	-	5
739	2416	-	5
740	2279	-	5
741	1229	-	53
742	892	+	117
743	529	+	69
744	4776	+	1
745	527	-	67
746	525	+	61
747	574	+	73
748	1274	+	33
749	1435	+	63
750	2186	+	38
751	2186	+	11
752	1324	-	23
753	1363	-	41
754	1510	-	22
755	2917	+	11
756	2848	-	20
757	258	+	105
758	4137	+	1
759	191	+	107
760	500	+	43
761	5007	+	1
762	68	-	127
763	67	+	85
764	2237	-	5
765	68	+	269
766	695	+	63
767	1173	+	61
768	66	+	83
769	575	-	87
770	576	+	125
771	1864	+	14
772	576	+	101
773	992	+	87
774	2295	+	5
775	640	+	75
776	639	-	104
777	969	-	101
778	705	+	67
779	2253	-	5
780	702	-	81
781	701	+	65
782	1512	-	66
783	1900	+	13
784	3146	-	8
785	739	+	93
786	906	-	81
787	284	-	161
788	1384	+	53
789	4943	-	1
790	5920	+	1
791	581	+	73
792	541	+	65
793	1733	-	31
794	579	+	71
795	507	-	59
796	2948	-	3
797	1935	+	5
798	283	-	110
799	283	-	111
800	326	+	270
801	326	+	271
802	328	-	39
803	327	-	61
804	542	+	73
805	54	+	63
806	54	+	65
807	607	+	104
808	613	-	87
809	808	+	121
810	584	+	75
811	602	-	85
812	604	+	79
813	110	+	108
814	605	+	107
815	3907	+	1
816	2262	-	7
817	4897	-	1
818	2489	+	5
819	592	-	65
820	1422	+	21
821	5446	-	1
822	1916	+	5
823	1882	-	11
824	296	-	108
825	220	+	81
826	3272	-	11
827	618	-	71
828	3869	+	1
829	628	-	77
830	627	+	69
831	1733	-	27
832	2685	+	13
833	1733	-	29
834	636	-	75
835	25	+	77
836	873	-	57
837	5829	+	1
838	874	-	69
839	606	+	79
840	969	-	103
841	1469	+	25
842	750	-	73
843	1102	+	71
844	744	+	93
845	715	+	127
846	715	+	125
847	735	+	39
848	512	-	56
849	818	-	113
850	818	-	115
851	816	-	174
852	222	+	117
853	812	-	73
854	729	-	131
855	74	+	63
856	1418	-	36
857	57	-	77
858	510	+	63
859	510	+	65
860	741	-	97
861	741	-	95
862	1126	-	113
863	380	+	69
864	721	-	107
865	787	-	135
866	287	-	23
867	787	+	129
868	787	+	186
869	2424	+	19
870	706	-	119
871	681	-	73
872	1043	+	53
873	967	+	63
874	1405	-	41
875	1405	-	40
876	3876	-	1
877	964	+	55
878	2123	+	21
879	964	+	53
880	1303	-	59
881	682	-	57
882	968	-	75
883	1828	+	5
884	2753	+	5
885	1169	-	31
886	619	-	99
887	4743	-	1
888	620	-	69
889	1693	+	19
890	4232	+	1
891	3060	+	6
892	1845	-	5
893	3174	-	3
894	1392	+	21
895	2234	+	5
896	5610	+	1
897	1589	-	23
898	3553	+	1
899	1380	-	23
900	792	-	69
901	1377	-	7
902	1449	+	21
903	663	+	67
904	761	-	75
905	662	-	85
906	661	-	101
907	20	-	61
908	699	-	46
909	707	-	65
910	714	+	75
911	945	-	140
912	945	-	141
913	946	+	80
914	1790	-	23
915	4319	+	1
916	2571	-	5
917	157	-	111
918	796	-	35
919	284	-	163
920	719	-	73
921	343	-	61
922	656	-	80
923	656	-	78
924	716	+	63
925	768	+	70
926	774	+	55
927	779	+	69
928	6134	-	1
929	1297	-	55
930	785	+	57
931	43	+	139
932	804	+	43
933	2599	-	5
934	2537	+	14
935	2537	+	15
936	806	-	81
937	648	+	41
938	3671	-	1
939	5635	+	1
940	809	+	67
941	848	+	27
942	771	+	107
943	773	-	87
944	923	+	55
945	3081	-	3
946	2287	-	5
947	1247	+	31
948	795	+	39
949	37	+	77
950	860	-	81
951	552	+	61
952	44	+	79
953	43	-	141
954	2261	-	5
955	3500	-	1
956	760	+	71
957	766	-	88
958	4162	+	1
959	725	-	53
960	724	+	131
961	724	+	112
962	723	+	57
963	757	-	85
964	742	-	67
965	823	+	53
966	691	+	75
967	5098	-	2
968	5098	-	3
969	289	-	73
970	645	-	133
971	840	-	83
972	840	-	82
973	210	-	108
974	564	+	47
975	563	-	85
976	3236	-	3
977	1161	-	63
978	2347	+	15
979	5972	+	1
980	896	+	89
981	1519	-	21
982	904	+	45
983	889	+	91
984	889	+	132
985	547	-	39
986	854	-	43
987	2643	-	5
988	2897	+	10
989	1000	-	103
990	1331	+	23
991	290	+	57
992	646	-	59
993	645	+	131
994	2282	+	5
995	1802	+	21
996	647	+	49
997	188	+	85
998	408	-	121
999	4978	+	1
1000	1338	-	21
1001	53	+	157
1002	53	+	159
1003	908	-	83
1004	868	+	64
1005	2307	-	9
1006	1	-	117
1007	187	+	33
1008	461	+	67
1009	1033	-	57
1010	240	+	69
1011	862	+	149
1012	993	-	65
1013	988	-	51
1014	32	-	68
1015	32	-	69
1016	1994	-	5
1017	878	-	124
1018	880	-	95
1019	241	-	85
1020	893	-	91
1021	1887	+	5
1022	135	+	59
1023	1972	+	15
1024	1063	+	48
1025	2239	-	5
1026	520	+	39
1027	847	+	77
1028	2329	+	21
1029	1660	+	23
1030	846	+	59
1031	2903	+	3
1032	837	-	71
1033	1716	+	23
1034	2166	+	5
1035	2503	+	5
1036	828	+	57
1037	1172	+	71
1038	1172	+	73
1039	481	+	83
1040	4281	+	1
1041	2231	+	5
1042	473	-	93
1043	473	-	95
1044	3039	+	22
1045	3039	+	23
1046	3039	+	17
1047	594	-	53
1048	481	+	85
1049	4269	+	2
1050	4550	+	2
1051	4550	+	3
1052	2146	+	47
1053	956	+	93
1054	2567	-	5
1055	949	-	99
1056	1508	+	43
1057	27	+	131
1058	672	+	77
1059	918	+	61
1060	749	+	81
1061	92	-	75
1062	1306	+	39
1063	765	-	87
1064	652	-	77
1065	903	-	97
1066	902	-	89
1067	926	-	75
1068	5406	+	1
1069	927	-	79
1070	658	+	77
1071	1678	+	21
1072	955	+	79
1073	3243	+	5
1074	1117	-	51
1075	675	-	83
1076	670	+	99
1077	2227	+	5
1078	2062	-	13
1079	2583	+	7
1080	961	-	53
1081	836	-	43
1082	953	-	91
1083	1191	-	55
1084	762	-	77
1085	90	-	51
1086	1796	+	19
1087	4389	+	1
1088	3459	+	3
1089	105	+	95
1090	105	+	97
1091	63	-	62
1092	1866	-	61
1093	63	-	63
1094	63	-	61
1095	62	+	85
1096	883	+	25
1097	1393	+	23
1098	1269	-	57
1099	1031	+	88
1100	1646	+	23
1101	733	+	39
1102	4157	-	1
1103	732	+	89
1104	732	+	88
1105	1318	-	25
1106	4837	-	1
1107	3275	-	9
1108	3107	-	3
1109	2689	+	5
1110	731	+	101
1111	1965	+	13
1112	3801	+	1
1113	102	+	69
1114	123	+	47
1115	1740	-	21
1116	42	-	77
1117	5548	-	1
1118	1512	-	67
1119	608	-	82
1120	608	-	81
1121	4987	-	1
1122	975	+	105
1123	4449	+	1
1124	677	-	101
1125	4787	+	1
1126	1381	+	43
1127	347	-	47
1128	5958	-	1
1129	127	+	157
1130	202	+	63
1131	128	+	147
1132	941	+	71
1133	2018	+	5
1134	942	+	103
1135	676	-	41
1136	2854	-	4
1137	5295	-	1
1138	70	-	97
1139	3302	-	3
1140	935	+	63
1141	2950	-	3
1142	1617	+	39
1143	49	+	51
1144	1089	-	51
1145	441	+	71
1146	866	-	67
1147	1285	+	11
1148	5227	+	1
1149	544	+	109
1150	460	+	55
1151	919	+	63
1152	2091	-	7
1153	2681	+	5
1154	180	-	73
1155	430	-	71
1156	2147	+	13
1157	948	+	168
1158	948	+	169
1159	100	-	98
1160	100	-	71
1161	41	-	71
1162	660	+	69
1163	395	+	73
1164	5589	-	1
1165	1595	-	21
1166	415	+	153
1167	930	-	89
1168	1253	-	62
1169	336	-	79
1170	1938	+	9
1171	2527	-	22
1172	2527	-	23
1173	4003	+	1
1174	1481	+	23
1175	2116	+	11
1176	2510	-	5
1177	1333	-	60
1178	452	-	65
1179	1864	+	15
1180	1798	+	7
1181	15	+	218
1182	895	-	145
1183	1084	+	120
